run_no,spat_feed,diff_mort,juv-mort,time,BA,no_trees,tree_size,tree_size_SD
4,TRUE,TRUE,0,99,34.94289068,163,23.39694826,27.63340814
3,TRUE,TRUE,0,99,32.81284239,197,20.60498368,24.31679582
1,TRUE,TRUE,0,96,35.14211681,248,17.50120883,22.25487412
2,TRUE,TRUE,0,92,35.23994109,218,18.64421652,23.47510899
4,TRUE,TRUE,0,100,34.83154941,168,22.47153659,27.26201816
3,TRUE,TRUE,0,100,32.88233182,203,19.80801748,23.86704931
1,TRUE,TRUE,0,97,35.66288228,260,17.26759312,21.98189068
2,TRUE,TRUE,0,93,35.66794448,222,18.03268748,23.12652252
4,TRUE,TRUE,0,101,33.67754342,168,21.35608736,26.31803662
3,TRUE,TRUE,0,101,32.97553574,205,19.11001893,23.43425558
1,TRUE,TRUE,0,98,35.50881465,269,16.87665756,21.5883893
4,TRUE,TRUE,0,102,34.05126608,174,20.73428612,25.93352199
2,TRUE,TRUE,0,94,36.08261753,230,17.49245643,22.71009704
3,TRUE,TRUE,0,102,33.48991081,209,18.31409304,22.97021193
4,TRUE,TRUE,0,103,33.95310226,176,20.16078442,25.4411975
1,TRUE,TRUE,0,99,36.07190153,286,16.76259277,21.32674108
3,TRUE,TRUE,0,103,33.85401078,215,17.64465415,22.50483873
2,TRUE,TRUE,0,95,36.46546186,235,17.30310489,22.47161766
1,TRUE,TRUE,0,100,35.95444826,292,17.06553441,21.33914638
3,TRUE,TRUE,0,104,33.74073432,218,17.18390933,22.06951962
4,TRUE,TRUE,0,104,33.48409153,183,19.56479599,24.84698866
2,TRUE,TRUE,0,96,36.67967906,248,16.87865416,22.03807196
1,TRUE,TRUE,0,101,36.04660123,292,17.18657234,21.37671312
3,TRUE,TRUE,0,105,33.24902995,221,16.48142495,21.37715435
4,TRUE,TRUE,0,105,33.15666377,186,18.77440591,24.19376881
2,TRUE,TRUE,0,97,37.3224973,260,16.60970551,21.734295
1,TRUE,TRUE,0,102,36.53611688,294,17.16985452,21.31037222
3,TRUE,TRUE,0,106,33.80909562,225,15.94949068,20.95058665
4,TRUE,TRUE,0,106,33.33626469,193,17.86315952,23.61710884
2,TRUE,TRUE,0,98,37.78250233,271,16.25645566,21.42719822
3,TRUE,TRUE,0,107,32.95746832,231,15.4726001,20.17799213
1,TRUE,TRUE,0,103,35.37697103,302,16.86952903,20.69092968
4,TRUE,TRUE,0,107,33.26254939,200,17.88620469,23.51742917
2,TRUE,TRUE,0,99,37.4654216,278,15.93136121,20.84526169
1,TRUE,TRUE,0,104,35.838566,306,16.64299417,20.62010337
4,TRUE,TRUE,0,108,32.98277936,201,17.13060933,22.91607063
3,TRUE,TRUE,0,108,33.61077851,244,15.22971668,19.86747311
2,TRUE,TRUE,0,100,38.13018819,289,15.74582083,20.55698217
1,TRUE,TRUE,0,105,36.27668847,313,16.5253315,20.53171389
4,TRUE,TRUE,0,109,33.46929512,205,16.86675811,22.65844028
3,TRUE,TRUE,0,109,33.21728968,255,14.51763005,19.12511058
1,TRUE,TRUE,0,106,36.82381614,322,16.21062127,20.24771993
2,TRUE,TRUE,0,101,38.16402265,304,15.19878787,20.0265105
4,TRUE,TRUE,0,110,33.8897367,211,11.50703731,18.89326354
3,TRUE,TRUE,0,110,33.29646804,269,11.43804352,16.89993167
1,TRUE,TRUE,0,107,37.27579768,329,16.35933652,20.25909015
2,TRUE,TRUE,0,102,38.31426611,320,14.64787912,19.47351323
4,TRUE,TRUE,0,111,34.29665878,215,9.633188229,16.75832089
1,TRUE,TRUE,0,108,37.80953782,333,16.03477639,20.03990846
3,TRUE,TRUE,0,111,33.5610983,272,10.42357203,15.82568374
2,TRUE,TRUE,0,103,38.89983188,332,14.35024462,19.10171889
1,TRUE,TRUE,0,109,38.07710258,333,15.68520373,19.86664447
4,TRUE,TRUE,0,112,34.82060881,215,8.95197849,15.72911856
3,TRUE,TRUE,0,112,34.0742551,275,5.684576502,9.98798563
2,TRUE,TRUE,0,104,38.9816856,340,13.96169844,18.60061016
1,TRUE,TRUE,0,110,38.52857002,342,12.35623196,17.96336831
4,TRUE,TRUE,0,113,34.68802142,221,8.461614929,14.71458769
2,TRUE,TRUE,0,105,39.41423373,357,13.74827259,18.2436474
3,TRUE,TRUE,0,113,36.2919649,280,5.974434397,9.799117795
1,TRUE,TRUE,0,111,39.17294617,349,11.53780374,17.28821104
4,TRUE,TRUE,0,114,35.37383426,231,8.261263924,14.06275007
2,TRUE,TRUE,0,106,40.19991092,379,13.61014606,17.95118831
1,TRUE,TRUE,0,112,39.27972418,361,5.653503931,10.26235813
3,TRUE,TRUE,0,114,37.20048153,297,6.372671691,9.788117768
4,TRUE,TRUE,0,115,35.21314678,238,5.185347077,9.135470388
2,TRUE,TRUE,0,107,39.33187084,394,13.41572339,17.34761357
1,TRUE,TRUE,0,113,41.06059988,372,6.845825469,11.61833534
3,TRUE,TRUE,0,115,38.45176979,321,6.799690457,9.862483548
2,TRUE,TRUE,0,108,40.06789774,419,13.50806899,17.29471801
4,TRUE,TRUE,0,116,37.94265437,254,5.69895447,9.376671062
1,TRUE,TRUE,0,114,40.58309066,372,7.125870575,11.38734534
2,TRUE,TRUE,0,109,40.47849874,435,13.39085811,17.1677577
3,TRUE,TRUE,0,116,38.71356844,344,7.145083274,9.75587207
1,TRUE,TRUE,0,115,41.81183466,382,7.50513191,11.37037172
4,TRUE,TRUE,0,117,39.2538212,266,6.167130378,9.54734348
2,TRUE,TRUE,0,110,40.47725458,440,10.91174774,15.45028699
3,TRUE,TRUE,0,117,39.98732737,367,7.571803151,9.881442389
1,TRUE,TRUE,0,116,42.74989761,393,8.094955058,11.65613062
2,TRUE,TRUE,0,111,40.22870766,450,9.861478375,14.22095776
4,TRUE,TRUE,0,118,40.33217269,278,6.605747362,9.647703707
1,TRUE,TRUE,0,117,43.41576579,393,8.573450256,11.83375906
2,TRUE,TRUE,0,112,41.29956892,465,9.500444944,13.68541004
3,TRUE,TRUE,0,118,41.3422245,385,7.981164275,9.989014522
4,TRUE,TRUE,0,119,41.72431485,297,6.999256754,9.715494274
1,TRUE,TRUE,0,118,44.29355688,397,7.784080871,10.98417422
2,TRUE,TRUE,0,113,40.65143592,469,5.599514005,8.93825605
3,TRUE,TRUE,0,119,42.68860732,404,7.435318475,9.357281671
4,TRUE,TRUE,0,120,41.9737486,309,7.310122861,9.535806597
1,TRUE,TRUE,0,119,45.49416129,406,8.598509178,11.44612864
2,TRUE,TRUE,0,114,43.06700577,483,6.129537226,9.092648289
3,TRUE,TRUE,0,120,44.51306408,421,8.081019055,9.641714999
4,TRUE,TRUE,0,121,43.48615555,331,7.674285493,9.554680049
1,TRUE,TRUE,0,120,46.43777068,422,9.44114755,11.96315173
3,TRUE,TRUE,0,121,45.98892363,453,8.495773404,9.745283034
2,TRUE,TRUE,0,115,44.6299478,522,6.601114949,9.228581256
1,TRUE,TRUE,0,121,47.16895996,435,10.10705064,12.39624454
4,TRUE,TRUE,0,122,44.73996248,352,8.073688369,9.62159012
3,TRUE,TRUE,0,122,47.42032138,488,8.933247527,9.887421328
2,TRUE,TRUE,0,116,46.19350303,534,7.015635469,9.324674963
1,TRUE,TRUE,0,122,47.78302497,449,9.881152273,12.27079633
4,TRUE,TRUE,0,123,45.67958884,368,7.555521164,8.987952547
3,TRUE,TRUE,0,123,48.47662573,523,9.427957504,9.975517533
1,TRUE,TRUE,0,123,48.32872132,480,11.04050714,12.96797452
2,TRUE,TRUE,0,117,47.49163351,557,7.423297805,9.368697131
4,TRUE,TRUE,0,124,47.37475336,399,8.236014453,9.252847241
1,TRUE,TRUE,0,124,48.57805688,518,11.59907807,13.21026174
3,TRUE,TRUE,0,124,49.59236962,598,10.06033841,10.23383607
2,TRUE,TRUE,0,118,48.75224171,584,7.079733708,8.823859387
4,TRUE,TRUE,0,125,48.66582832,453,8.766878459,9.453468712
1,TRUE,TRUE,0,125,49.18994546,573,12.33840696,13.6001366
3,TRUE,TRUE,0,125,50.66336547,697,9.963370402,10.28560282
1,TRUE,TRUE,0,126,49.66953245,664,13.22514268,14.16921192
2,TRUE,TRUE,0,119,50.59335974,606,7.630483148,8.961345003
4,TRUE,TRUE,0,126,49.8269977,545,8.7519689,9.378796832
1,TRUE,TRUE,0,127,48.80534283,746,13.67457938,14.23936656
3,TRUE,TRUE,0,126,51.68659417,821,10.9428081,10.7636319
4,TRUE,TRUE,0,127,51.17478007,667,9.530447035,9.744489569
1,TRUE,TRUE,0,128,48.89678345,818,14.05971824,14.23358457
2,TRUE,TRUE,0,120,51.51827065,625,8.016145165,8.895356144
3,TRUE,TRUE,0,127,52.62600398,987,11.52316774,11.05539333
1,TRUE,TRUE,0,129,49.55198532,896,14.64433591,14.46085894
4,TRUE,TRUE,0,128,52.34174963,837,10.08203616,10.02295143
2,TRUE,TRUE,0,121,52.68674822,646,8.122446555,8.740401288
3,TRUE,TRUE,0,128,53.35005951,1186,12.1137856,11.38343446
1,TRUE,TRUE,0,130,49.67588163,935,15.09578202,14.58469213
4,TRUE,TRUE,0,129,52.54264913,1043,10.61272225,10.11442024
3,TRUE,TRUE,0,129,54.30170555,1343,12.02364058,11.4992235
2,TRUE,TRUE,0,122,54.74170637,680,8.657066909,8.9172811
1,TRUE,TRUE,0,131,50.43524403,961,15.57546156,14.77208481
4,TRUE,TRUE,0,130,53.52465366,1258,11.07663322,10.28583858
1,TRUE,TRUE,0,132,50.03920406,997,14.68455426,14.54557796
3,TRUE,TRUE,0,130,55.02131782,1414,12.9011268,11.84035427
2,TRUE,TRUE,0,123,55.25862713,710,9.311725404,9.089077473
1,TRUE,TRUE,0,133,49.4072922,1010,15.28782133,14.51565921
4,TRUE,TRUE,0,131,54.11310769,1467,11.56731011,10.32676809
3,TRUE,TRUE,0,131,55.20246574,1409,13.7275535,12.19505508
1,TRUE,TRUE,0,134,50.10637846,1013,15.8112061,14.66756395
2,TRUE,TRUE,0,124,56.19601379,768,9.970515596,9.361371443
4,TRUE,TRUE,0,132,55.10882932,1640,12.26397891,10.61755592
3,TRUE,TRUE,0,132,55.82854046,1432,14.48147036,12.55818464
1,TRUE,TRUE,0,135,50.79494823,1012,16.42923636,14.91350778
4,TRUE,TRUE,0,133,56.02891053,1709,12.88842921,10.91079229
3,TRUE,TRUE,0,133,56.26131903,1414,14.38642499,12.87840413
2,TRUE,TRUE,0,125,56.72337944,871,10.48902413,9.537558504
1,TRUE,TRUE,0,136,51.56721665,1013,16.92276873,15.07059348
3,TRUE,TRUE,0,134,56.66849509,1361,15.54514106,13.31185332
1,TRUE,TRUE,0,137,52.24805201,1012,16.34458745,15.15847741
4,TRUE,TRUE,0,134,56.67894757,1764,13.48744581,11.24393679
2,TRUE,TRUE,0,126,57.28204261,997,10.66395471,9.579271892
3,TRUE,TRUE,0,135,57.0505019,1303,16.62677485,13.73558383
1,TRUE,TRUE,0,138,52.5313331,994,17.11379504,15.376128
4,TRUE,TRUE,0,135,57.34938068,1763,14.14238063,11.56647482
2,TRUE,TRUE,0,127,58.35568847,1199,11.26515285,9.714771302
3,TRUE,TRUE,0,136,57.1059169,1253,17.22993501,14.01883851
1,TRUE,TRUE,0,139,51.84743693,987,17.36528039,15.19828086
4,TRUE,TRUE,0,136,56.91731071,1714,14.69697887,11.64801967
3,TRUE,TRUE,0,137,56.85348269,1204,17.11703075,14.2398249
2,TRUE,TRUE,0,128,59.50871527,1430,11.79782194,9.878991773
1,TRUE,TRUE,0,140,52.43070158,984,18.11547348,15.37215493
4,TRUE,TRUE,0,137,55.24080311,1691,14.17650919,11.39209885
3,TRUE,TRUE,0,138,57.30568339,1153,18.41933351,14.5580679
1,TRUE,TRUE,0,141,53.14109275,960,18.58276269,15.54663127
2,TRUE,TRUE,0,129,60.50874679,1633,12.21739917,10.13520873
4,TRUE,TRUE,0,138,55.19774479,1637,15.19009993,11.45524179
3,TRUE,TRUE,0,139,57.25911656,1105,19.11776058,14.7603551
1,TRUE,TRUE,0,142,52.45336605,937,18.91195356,15.43718049
3,TRUE,TRUE,0,140,56.26707606,1063,19.64740594,14.66709435
4,TRUE,TRUE,0,139,55.29107026,1627,15.77747469,11.49188765
2,TRUE,TRUE,0,130,61.35687961,1750,12.82065841,10.28914466
1,TRUE,TRUE,0,143,51.70407432,925,19.16481287,15.15609779
3,TRUE,TRUE,0,141,56.42295588,1020,20.28521382,14.8682236
4,TRUE,TRUE,0,140,55.86553256,1566,15.76040701,11.80147642
1,TRUE,TRUE,0,144,52.44717234,911,18.1584841,15.35288047
2,TRUE,TRUE,0,131,62.16151374,1845,13.4524876,10.54057934
3,TRUE,TRUE,0,142,56.77201336,980,20.84146098,15.13191248
1,TRUE,TRUE,0,145,52.73753459,893,18.96304206,15.37475362
4,TRUE,TRUE,0,141,56.48246283,1525,16.68316818,12.01014636
3,TRUE,TRUE,0,143,57.13357666,942,21.37928147,15.40382146
2,TRUE,TRUE,0,132,62.80719894,1912,13.74737838,10.69421411
1,TRUE,TRUE,0,146,53.32903091,883,19.39859795,15.47514842
4,TRUE,TRUE,0,142,57.27583459,1490,17.17436519,12.18230769
3,TRUE,TRUE,0,144,57.52376297,911,21.89570992,15.56844969
2,TRUE,TRUE,0,133,63.48299097,1936,14.67027409,11.00765085
1,TRUE,TRUE,0,147,53.9949567,857,20.06289784,15.6528043
4,TRUE,TRUE,0,143,57.62764501,1455,17.61062459,12.2801817
1,TRUE,TRUE,0,148,54.6290726,838,20.48424902,15.81220314
3,TRUE,TRUE,0,145,57.01354164,879,22.35147449,15.63269276
2,TRUE,TRUE,0,134,63.7400196,1937,15.44967653,11.155252
1,TRUE,TRUE,0,149,55.09622453,816,20.96454285,15.97618997
3,TRUE,TRUE,0,146,57.30776167,859,20.1388237,16.11854468
4,TRUE,TRUE,0,144,57.33347267,1402,18.02549382,12.37811791
3,TRUE,TRUE,0,147,57.55885165,825,22.04814126,16.25634452
2,TRUE,TRUE,0,135,64.15593139,1909,16.18032128,11.46029077
4,TRUE,TRUE,0,145,57.31763639,1369,18.80079192,12.38654474
1,TRUE,TRUE,0,150,55.65263178,806,21.41585545,16.10903172
3,TRUE,TRUE,0,148,58.02700814,797,22.67353371,16.47296809
5,TRUE,TRUE,0.2,0,45.80662278,221,33.98726154,29.90237917
2,TRUE,TRUE,0,136,64.69325474,1840,16.92955035,11.72963776
5,TRUE,TRUE,0.2,1,42.36476409,218,33.453814,28.46099324
4,TRUE,TRUE,0,146,57.33890586,1305,19.46919225,12.51602727
5,TRUE,TRUE,0.2,2,42.59913096,219,33.75482066,28.41302732
5,TRUE,TRUE,0.2,3,43.14790069,225,34.37677944,28.35825219
3,TRUE,TRUE,0,149,58.03472014,776,23.36012058,16.62896531
5,TRUE,TRUE,0.2,4,43.44248344,220,35.19742902,28.50443359
2,TRUE,TRUE,0,137,64.13259881,1724,17.70001496,11.94445729
5,TRUE,TRUE,0.2,5,43.78770338,216,35.9970693,28.6158362
3,TRUE,TRUE,0,150,58.18278631,748,23.86009702,16.92556769
4,TRUE,TRUE,0,147,57.48838185,1251,20.09164004,12.62775259
5,TRUE,TRUE,0.2,6,42.25198719,217,35.90456069,28.12021929
6,TRUE,TRUE,0.2,0,41.60513788,206,32.3790907,27.71541561
6,TRUE,TRUE,0.2,1,40.64964671,207,32.37577164,27.18162705
5,TRUE,TRUE,0.2,7,42.70021552,218,36.33775976,28.10028498
6,TRUE,TRUE,0.2,2,40.75991654,207,32.57969415,27.14147306
4,TRUE,TRUE,0,148,57.57443978,1202,20.53869118,12.79705473
5,TRUE,TRUE,0.2,8,43.11765417,218,36.89126112,28.19181604
2,TRUE,TRUE,0,138,64.43832132,1638,17.87924223,12.29086776
6,TRUE,TRUE,0.2,3,41.33627265,209,32.97925788,27.12599505
6,TRUE,TRUE,0.2,4,41.88633689,212,33.46830826,27.09175903
5,TRUE,TRUE,0.2,9,43.4686445,218,37.33529359,28.22285242
6,TRUE,TRUE,0.2,5,41.67203319,212,34.47229642,27.13832532
4,TRUE,TRUE,0,149,57.51684609,1152,20.89337756,12.99437057
5,TRUE,TRUE,0.2,10,43.26956841,214,37.62744333,28.27810709
2,TRUE,TRUE,0,139,63.81438534,1563,18.66378743,12.24228986
5,TRUE,TRUE,0.2,11,42.50177799,211,37.84102164,28.08608275
6,TRUE,TRUE,0.2,6,41.89579354,210,35.06008978,27.23347423
5,TRUE,TRUE,0.2,12,42.92973875,212,38.37224515,28.09288685
4,TRUE,TRUE,0,150,56.64083544,1108,21.4055536,12.79133852
5,TRUE,TRUE,0.2,13,42.08609351,215,38.90185508,27.74649024
6,TRUE,TRUE,0.2,7,40.62627848,211,34.94376508,26.80884488
2,TRUE,TRUE,0,140,63.3882076,1504,19.12871195,12.22867202
5,TRUE,TRUE,0.2,14,42.10637294,214,39.4511204,27.8858856
7,TRUE,TRUE,0.2,0,44.6972697,179,37.23952554,32.07364648
6,TRUE,TRUE,0.2,8,40.00954155,210,34.95096458,26.51723502
5,TRUE,TRUE,0.2,15,42.16638712,212,39.93155232,28.00364949
7,TRUE,TRUE,0.2,1,42.32842394,178,36.81679973,31.0065538
5,TRUE,TRUE,0.2,16,41.1374462,213,39.82145602,27.67967048
7,TRUE,TRUE,0.2,2,42.59160922,179,37.16859903,30.9806393
6,TRUE,TRUE,0.2,9,40.16655161,213,35.26741579,26.51754308
5,TRUE,TRUE,0.2,17,41.53770756,214,40.21361494,27.71885526
7,TRUE,TRUE,0.2,3,42.87656747,178,37.59437889,31.05025168
6,TRUE,TRUE,0.2,10,40.28162747,219,35.50389722,26.44716539
5,TRUE,TRUE,0.2,18,40.05100275,210,40.1424263,27.23374221
7,TRUE,TRUE,0.2,4,40.87382662,174,37.19463251,30.55148604
5,TRUE,TRUE,0.2,19,40.21172263,207,40.67226862,27.43546933
7,TRUE,TRUE,0.2,5,41.24189475,174,37.60192662,30.56459312
6,TRUE,TRUE,0.2,11,40.60064464,221,35.98983407,26.51619303
2,TRUE,TRUE,0,141,64.18777113,1451,19.11311908,12.58133938
7,TRUE,TRUE,0.2,6,41.70388,175,38.06522214,30.59493553
6,TRUE,TRUE,0.2,12,40.91149735,228,36.30358394,26.52380742
5,TRUE,TRUE,0.2,20,40.62891771,207,41.11965258,27.43206215
6,TRUE,TRUE,0.2,13,39.97394365,228,36.33084441,26.04628361
7,TRUE,TRUE,0.2,7,39.9672061,174,37.89764276,29.85266871
2,TRUE,TRUE,0,142,64.76153374,1401,20.05333665,12.64899166
5,TRUE,TRUE,0.2,21,40.71109606,206,41.39523143,27.53283238
7,TRUE,TRUE,0.2,8,39.39551676,177,37.9358968,29.41859299
6,TRUE,TRUE,0.2,14,39.71187147,233,36.44663432,25.93393157
5,TRUE,TRUE,0.2,22,41.10915677,208,41.73890283,27.4517079
7,TRUE,TRUE,0.2,9,39.658679,179,38.26016757,29.44165195
2,TRUE,TRUE,0,143,64.25803079,1334,20.77160013,12.65629571
5,TRUE,TRUE,0.2,23,41.48842249,206,42.31097247,27.43574763
6,TRUE,TRUE,0.2,15,40.07971289,232,36.90662725,25.95054616
7,TRUE,TRUE,0.2,10,37.57154373,177,37.60075548,28.72615852
5,TRUE,TRUE,0.2,24,41.8514563,206,42.69090811,27.4781365
7,TRUE,TRUE,0.2,11,37.0594873,178,37.6206885,28.53017346
6,TRUE,TRUE,0.2,16,39.83933067,235,37.0859045,25.77184603
2,TRUE,TRUE,0,144,64.64887878,1274,21.4062555,12.87959118
5,TRUE,TRUE,0.2,25,41.35990378,203,42.75622794,27.50826049
7,TRUE,TRUE,0.2,12,37.27787861,181,38.02136383,28.60338377
6,TRUE,TRUE,0.2,17,38.90204125,234,37.08565667,25.63333978
5,TRUE,TRUE,0.2,26,41.82804693,202,43.24078662,27.51595095
7,TRUE,TRUE,0.2,13,37.711174,189,38.40954079,28.54358184
6,TRUE,TRUE,0.2,18,38.5644242,233,37.24824871,25.54267028
7,TRUE,TRUE,0.2,14,36.55997752,189,38.32878883,28.18077141
5,TRUE,TRUE,0.2,27,41.83564278,202,43.4419034,27.44371875
7,TRUE,TRUE,0.2,15,36.98874634,190,38.71681528,28.1201239
6,TRUE,TRUE,0.2,19,38.81908066,233,37.61472702,25.60547716
5,TRUE,TRUE,0.2,28,40.96548824,198,43.53853954,27.24130728
2,TRUE,TRUE,0,145,64.98447004,1225,21.17353283,13.30583947
7,TRUE,TRUE,0.2,16,37.47692302,195,39.12777646,28.08755174
5,TRUE,TRUE,0.2,29,40.70347105,195,43.86355334,27.15014521
6,TRUE,TRUE,0.2,20,38.35584024,230,37.80680499,25.52023693
2,TRUE,TRUE,0,146,65.59018079,1185,22.33958622,13.25107778
7,TRUE,TRUE,0.2,17,36.01492884,194,38.7936134,27.52075227
5,TRUE,TRUE,0.2,30,40.75432601,192,44.2904839,27.28525912
6,TRUE,TRUE,0.2,21,38.1703858,230,37.94583856,25.46497306
7,TRUE,TRUE,0.2,18,35.84776163,193,39.22783314,27.53720599
5,TRUE,TRUE,0.2,31,40.81862908,189,44.76181198,27.38296211
6,TRUE,TRUE,0.2,22,38.48107894,229,38.29217803,25.45799572
7,TRUE,TRUE,0.2,19,36.15977044,190,39.91383033,27.55791037
2,TRUE,TRUE,0,147,65.97040786,1133,22.98321836,13.46439799
6,TRUE,TRUE,0.2,23,38.52457259,229,38.49530504,25.3780335
5,TRUE,TRUE,0.2,32,40.59816964,187,45.03435258,27.19815383
7,TRUE,TRUE,0.2,20,36.39731931,189,40.35983559,27.63147693
6,TRUE,TRUE,0.2,24,38.62629935,228,38.77165343,25.43475861
2,TRUE,TRUE,0,148,65.93939064,1066,23.71980243,13.75140682
5,TRUE,TRUE,0.2,33,40.85868915,186,45.36588673,27.24877365
7,TRUE,TRUE,0.2,21,36.35566336,190,40.64692635,27.61150901
6,TRUE,TRUE,0.2,25,39.13391319,227,39.35925664,25.46440895
5,TRUE,TRUE,0.2,34,40.03348623,185,45.32266665,26.54358944
6,TRUE,TRUE,0.2,26,39.1605221,225,39.70072174,25.34665614
7,TRUE,TRUE,0.2,22,36.63570378,189,41.007118,27.64600492
2,TRUE,TRUE,0,149,65.65141996,1017,24.42975932,13.85253992
6,TRUE,TRUE,0.2,27,38.71882387,223,39.73912464,25.18027825
7,TRUE,TRUE,0.2,23,36.97921284,190,41.44574129,27.64098256
5,TRUE,TRUE,0.2,35,38.66295828,182,45.15634775,25.86544314
6,TRUE,TRUE,0.2,28,38.7791729,221,40.0456626,25.16129569
7,TRUE,TRUE,0.2,24,37.13449341,188,41.8221096,27.74222953
7,TRUE,TRUE,0.2,25,37.44955011,187,42.22388106,27.76306888
5,TRUE,TRUE,0.2,36,37.91009452,178,45.33623445,25.68465186
2,TRUE,TRUE,0,150,65.24012507,975,25.35688252,13.79463558
7,TRUE,TRUE,0.2,26,37.16425595,184,42.44287523,27.82375123
6,TRUE,TRUE,0.2,29,38.07167056,217,40.10601644,25.05898927
5,TRUE,TRUE,0.2,37,38.21154219,176,45.91992486,25.67275802
8,TRUE,TRUE,0.2,0,46.62028069,163,39.25019973,33.19859099
7,TRUE,TRUE,0.2,27,37.57170217,183,42.99411888,27.73910052
6,TRUE,TRUE,0.2,30,36.67275854,213,40.05947109,24.28771988
8,TRUE,TRUE,0.2,1,45.41197956,163,38.95401379,32.68523053
7,TRUE,TRUE,0.2,28,37.95701881,183,43.34278766,27.6792681
8,TRUE,TRUE,0.2,2,45.82664682,163,39.28674634,32.64669503
7,TRUE,TRUE,0.2,29,37.96907036,182,43.5530357,27.62663098
5,TRUE,TRUE,0.2,38,37.89529843,175,46.01862545,25.35216795
6,TRUE,TRUE,0.2,31,36.97523624,212,40.39453894,24.31993643
8,TRUE,TRUE,0.2,3,45.52814769,166,39.5736053,32.57897431
7,TRUE,TRUE,0.2,30,36.91732561,177,43.56395862,27.60014578
8,TRUE,TRUE,0.2,4,45.45283629,167,39.73671001,32.49637212
5,TRUE,TRUE,0.2,39,37.34336079,173,46.02022871,25.17598099
7,TRUE,TRUE,0.2,31,37.11574772,176,43.88996848,27.61750456
8,TRUE,TRUE,0.2,5,45.64772577,167,40.01440962,32.51513713
7,TRUE,TRUE,0.2,32,37.52445841,176,44.25039029,27.57734295
6,TRUE,TRUE,0.2,32,37.44152866,212,40.76248955,24.28147216
5,TRUE,TRUE,0.2,40,37.34328206,171,46.3763791,25.16140507
8,TRUE,TRUE,0.2,6,46.07166344,167,40.97975421,32.45906354
6,TRUE,TRUE,0.2,33,36.95932889,210,40.7926292,24.06845072
7,TRUE,TRUE,0.2,33,37.20128127,174,44.35248084,27.55102584
8,TRUE,TRUE,0.2,7,46.3237702,166,41.56279068,32.54696887
5,TRUE,TRUE,0.2,41,37.4885473,169,46.82510204,25.20267678
7,TRUE,TRUE,0.2,34,37.32233396,172,44.79200706,27.57800174
6,TRUE,TRUE,0.2,34,37.47956038,210,41.20074104,24.02824229
8,TRUE,TRUE,0.2,8,46.66454436,166,41.93679204,32.58613918
7,TRUE,TRUE,0.2,35,37.19762509,169,45.22881112,27.58530118
5,TRUE,TRUE,0.2,42,37.90694995,169,47.18423575,25.15785858
7,TRUE,TRUE,0.2,36,36.96715521,168,45.3295004,27.40461206
8,TRUE,TRUE,0.2,9,47.09869901,167,42.29587779,32.52361087
5,TRUE,TRUE,0.2,43,37.08598491,166,47.14362565,25.00831967
6,TRUE,TRUE,0.2,35,37.51994024,208,41.47071049,24.07057436
7,TRUE,TRUE,0.2,37,36.26807133,165,45.50502692,27.05604225
5,TRUE,TRUE,0.2,44,36.45033818,164,47.23096233,24.54427422
8,TRUE,TRUE,0.2,10,47.2183868,166,42.64435807,32.59970676
7,TRUE,TRUE,0.2,38,36.69536894,165,45.89609726,27.00438512
6,TRUE,TRUE,0.2,36,36.84188623,204,41.71972803,23.69296267
7,TRUE,TRUE,0.2,39,37.01590527,163,46.56517025,26.96644959
8,TRUE,TRUE,0.2,11,47.67114847,171,42.99338242,32.56407576
6,TRUE,TRUE,0.2,37,36.98666792,202,42.05672723,23.77094579
5,TRUE,TRUE,0.2,45,36.87175239,164,47.59223755,24.51259998
8,TRUE,TRUE,0.2,12,46.66168528,174,42.93049958,32.33772087
6,TRUE,TRUE,0.2,38,37.33295222,200,42.59761996,23.76231129
7,TRUE,TRUE,0.2,40,37.42563852,163,46.94154012,26.90683703
5,TRUE,TRUE,0.2,46,35.93452677,162,47.40936005,24.0798885
6,TRUE,TRUE,0.2,39,37.72373702,198,43.17314952,23.75797389
7,TRUE,TRUE,0.2,41,36.9150856,161,46.94943269,26.81795179
8,TRUE,TRUE,0.2,13,46.75617694,174,43.23188043,32.46566014
5,TRUE,TRUE,0.2,47,36.36121013,161,47.93321922,24.10818464
6,TRUE,TRUE,0.2,40,37.77912706,195,43.57653263,23.88418741
5,TRUE,TRUE,0.2,48,36.75431022,160,48.45517368,24.08646959
7,TRUE,TRUE,0.2,42,36.20333808,159,46.84566462,26.62055994
8,TRUE,TRUE,0.2,14,47.06545005,179,43.71529737,32.56457279
6,TRUE,TRUE,0.2,41,38.24248647,195,43.93649175,23.85786399
7,TRUE,TRUE,0.2,43,36.32055745,157,47.29170357,26.70547161
8,TRUE,TRUE,0.2,15,46.45986023,179,43.804546,32.30670945
6,TRUE,TRUE,0.2,42,37.95040162,190,44.47756455,23.82349824
5,TRUE,TRUE,0.2,49,35.86727857,157,48.50291492,23.65206199
8,TRUE,TRUE,0.2,16,46.91829267,181,44.5072704,32.26533229
6,TRUE,TRUE,0.2,43,37.77734401,186,44.92984577,23.87548672
7,TRUE,TRUE,0.2,44,36.44894264,155,47.756731,26.78835458
5,TRUE,TRUE,0.2,50,36.14076791,155,49.09790408,23.6938321
8,TRUE,TRUE,0.2,17,47.21813629,175,46.13425102,32.26313017
6,TRUE,TRUE,0.2,44,37.6234644,183,45.3132572,23.81504026
