"BehaviorSpace results (NetLogo 5.1.0)"
"Denny_mort_3.8.nlogo"
"Experiment_1"
"10/07/2015 16:35:44:909 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","99","0","99"
"[run number]","spatial-feedback?","n-trees","mean-tree-age","differential-juvenile-mortality?","juvenile-mortality","[step]","sum [BA] of trees"
"43","false","280","90","true","0.4","1","39.50795449512927"
"42","false","280","90","true","0.2","64","42.280612316331535"
"41","false","280","90","true","0.2","98","48.49517658854742"
"43","false","280","90","true","0.4","2","38.44664585984567"
"42","false","280","90","true","0.2","65","42.8694701660852"
"40","false","280","90","true","0.2","138","43.640797458158666"
"37","false","280","90","true","0","56","58.38958973980264"
"42","false","280","90","true","0.2","66","42.97654736894517"
"38","false","280","90","true","0","59","59.16922950498091"
"42","false","280","90","true","0.2","67","43.45557198053911"
"43","false","280","90","true","0.4","3","33.38087912271925"
"42","false","280","90","true","0.2","68","43.51140106778729"
"43","false","280","90","true","0.4","4","32.01340706052343"
"42","false","280","90","true","0.2","69","43.18517872774137"
"43","false","280","90","true","0.4","5","32.13686026707334"
"43","false","280","90","true","0.4","6","31.89767625518949"
"43","false","280","90","true","0.4","7","30.123429596357475"
"41","false","280","90","true","0.2","99","48.939320262425476"
"43","false","280","90","true","0.4","8","30.47486648267196"
"39","false","280","90","true","0","56","52.97337501301561"
"43","false","280","90","true","0.4","9","28.46725836259155"
"21","true","280","90","false","0","135","51.50693806613551"
"42","false","280","90","true","0.2","70","43.035196126775155"
"40","false","280","90","true","0.2","139","43.91587671466895"
"38","false","280","90","true","0","60","59.45849482596246"
"41","false","280","90","true","0.2","100","48.71620504738019"
"43","false","280","90","true","0.4","10","28.778922576565016"
"42","false","280","90","true","0.2","71","43.25663596815875"
"40","false","280","90","true","0.2","140","44.00055988659863"
"42","false","280","90","true","0.2","72","43.717246100568666"
"43","false","280","90","true","0.4","11","29.317851418004903"
"42","false","280","90","true","0.2","73","42.24910457502298"
"43","false","280","90","true","0.4","12","29.734601742577187"
"40","false","280","90","true","0.2","141","44.21517916609101"
"43","false","280","90","true","0.4","13","29.294685650153344"
"39","false","280","90","true","0","57","53.415782471150386"
"42","false","280","90","true","0.2","74","42.85915701773252"
"43","false","280","90","true","0.4","14","29.330016508478096"
"43","false","280","90","true","0.4","15","29.358348255001637"
"40","false","280","90","true","0.2","142","44.41054652640906"
"43","false","280","90","true","0.4","16","29.338546608781076"
"43","false","280","90","true","0.4","17","29.80582909050179"
"21","true","280","90","false","0","136","51.857003438954614"
"43","false","280","90","true","0.4","18","30.078815306437445"
"43","false","280","90","true","0.4","19","30.20875205159855"
"43","false","280","90","true","0.4","20","29.87659626464151"
"43","false","280","90","true","0.4","21","29.941636360881613"
"41","false","280","90","true","0.2","101","48.973291751310825"
"43","false","280","90","true","0.4","22","29.561450844194116"
"43","false","280","90","true","0.4","23","30.11035270171851"
"43","false","280","90","true","0.4","24","29.865287832414236"
"42","false","280","90","true","0.2","75","43.02574704301882"
"37","false","280","90","true","0","57","58.49056032705455"
"43","false","280","90","true","0.4","25","30.32344393080648"
"43","false","280","90","true","0.4","26","30.82503649981892"
"40","false","280","90","true","0.2","143","44.29717870230844"
"41","false","280","90","true","0.2","102","49.211485066584544"
"43","false","280","90","true","0.4","27","31.31642250561313"
"43","false","280","90","true","0.4","28","31.318377435321583"
"39","false","280","90","true","0","58","54.02617692502431"
"43","false","280","90","true","0.4","29","31.74969046378776"
"41","false","280","90","true","0.2","103","49.136136402731175"
"41","false","280","90","true","0.2","104","49.71657232034631"
"43","false","280","90","true","0.4","30","32.23346114442081"
"43","false","280","90","true","0.4","31","32.772473897978564"
"42","false","280","90","true","0.2","76","43.48407291714464"
"37","false","280","90","true","0","58","58.81793890974186"
"43","false","280","90","true","0.4","32","33.373724772148016"
"40","false","280","90","true","0.2","144","44.60273681151252"
"38","false","280","90","true","0","61","59.681920858710285"
"39","false","280","90","true","0","59","53.44877208834484"
"43","false","280","90","true","0.4","33","33.87061405865239"
"43","false","280","90","true","0.4","34","34.10762802297874"
"43","false","280","90","true","0.4","35","34.25822947111497"
"21","true","280","90","false","0","137","52.17561283228784"
"40","false","280","90","true","0.2","145","44.835110299003304"
"41","false","280","90","true","0.2","105","49.741574583164294"
"43","false","280","90","true","0.4","36","34.72526030390419"
"43","false","280","90","true","0.4","37","34.10012558404368"
"43","false","280","90","true","0.4","38","34.53159447758719"
"40","false","280","90","true","0.2","146","45.139588552435995"
"37","false","280","90","true","0","59","59.25266024623012"
"43","false","280","90","true","0.4","39","34.637973988588875"
"42","false","280","90","true","0.2","77","43.88202965327486"
"40","false","280","90","true","0.2","147","45.40083007660643"
"43","false","280","90","true","0.4","40","35.203394732154884"
"38","false","280","90","true","0","62","59.972522555709624"
"43","false","280","90","true","0.4","41","35.58613056033032"
"43","false","280","90","true","0.4","42","35.69598732514542"
"39","false","280","90","true","0","60","53.819700875091286"
"40","false","280","90","true","0.2","148","45.782266668859215"
"43","false","280","90","true","0.4","43","36.21055675015633"
"43","false","280","90","true","0.4","44","36.552895436446235"
"40","false","280","90","true","0.2","149","45.78092365932643"
"43","false","280","90","true","0.4","45","34.91417441603264"
"40","false","280","90","true","0.2","150","46.28294181950416"
"21","true","280","90","false","0","138","52.09213635172217"
"44","false","280","90","true","0.4","0","40.49052506698537"
"44","false","280","90","true","0.4","1","40.81860600204171"
"44","false","280","90","true","0.4","2","41.736642962452905"
"44","false","280","90","true","0.4","3","40.64000532440652"
"43","false","280","90","true","0.4","46","35.35833331210251"
"41","false","280","90","true","0.2","106","49.44387262994286"
"44","false","280","90","true","0.4","4","40.34133589408239"
"37","false","280","90","true","0","60","58.68114662768361"
"43","false","280","90","true","0.4","47","35.73181268809884"
"43","false","280","90","true","0.4","48","36.12858659520165"
"44","false","280","90","true","0.4","5","39.540580959837314"
"38","false","280","90","true","0","63","59.43655571532738"
"43","false","280","90","true","0.4","49","36.430301081674784"
"42","false","280","90","true","0.2","78","44.130170211169485"
"44","false","280","90","true","0.4","6","38.7361580702088"
"21","true","280","90","false","0","139","52.19076647296768"
"44","false","280","90","true","0.4","7","37.304737877319226"
"43","false","280","90","true","0.4","50","36.17470191447737"
"44","false","280","90","true","0.4","8","36.79282446867161"
"44","false","280","90","true","0.4","9","37.18713174067735"
"43","false","280","90","true","0.4","51","36.333982552942686"
"37","false","280","90","true","0","61","58.704275959304944"
"44","false","280","90","true","0.4","10","37.083710321019105"
"44","false","280","90","true","0.4","11","37.26499895707496"
"42","false","280","90","true","0.2","79","43.36518758835131"
"44","false","280","90","true","0.4","12","37.50244751682655"
"43","false","280","90","true","0.4","52","36.80401292221262"
"44","false","280","90","true","0.4","13","37.4730238485542"
"44","false","280","90","true","0.4","14","34.70671770410612"
"43","false","280","90","true","0.4","53","37.00323731380631"
"44","false","280","90","true","0.4","15","34.01332958297921"
"38","false","280","90","true","0","64","59.21731502548593"
"41","false","280","90","true","0.2","107","49.58856426527272"
"42","false","280","90","true","0.2","80","43.68813822285512"
"44","false","280","90","true","0.4","16","33.80981361142656"
"44","false","280","90","true","0.4","17","34.21420713995438"
"44","false","280","90","true","0.4","18","34.658390396003014"
"44","false","280","90","true","0.4","19","34.593174306252465"
"44","false","280","90","true","0.4","20","33.16534939635915"
"21","true","280","90","false","0","140","51.74700700945427"
"42","false","280","90","true","0.2","81","43.39144354648242"
"44","false","280","90","true","0.4","21","32.849908169679054"
"41","false","280","90","true","0.2","108","48.82087809949954"
"42","false","280","90","true","0.2","82","43.97571596859163"
"43","false","280","90","true","0.4","54","37.51718129418493"
"39","false","280","90","true","0","61","54.26725794556931"
"37","false","280","90","true","0","62","58.72608739097272"
"43","false","280","90","true","0.4","55","38.088765433378576"
"44","false","280","90","true","0.4","22","33.195063821371676"
"43","false","280","90","true","0.4","56","38.452910572007205"
"38","false","280","90","true","0","65","59.27363340347658"
"44","false","280","90","true","0.4","23","33.00571708141666"
"42","false","280","90","true","0.2","83","42.40780921138"
"44","false","280","90","true","0.4","24","33.44007207766332"
"44","false","280","90","true","0.4","25","33.70546636581227"
"44","false","280","90","true","0.4","26","34.05216154155457"
"39","false","280","90","true","0","62","54.93243290682046"
"37","false","280","90","true","0","63","57.92377178042988"
"41","false","280","90","true","0.2","109","48.461223216920025"
"44","false","280","90","true","0.4","27","34.366460176768115"
"43","false","280","90","true","0.4","57","38.793986254667196"
"44","false","280","90","true","0.4","28","34.059965598075365"
"38","false","280","90","true","0","66","59.60586643395948"
"44","false","280","90","true","0.4","29","34.28708644250991"
"21","true","280","90","false","0","141","52.061617937908025"
"42","false","280","90","true","0.2","84","41.81448918960768"
"44","false","280","90","true","0.4","30","34.35687590260865"
"37","false","280","90","true","0","64","57.980663939946744"
"39","false","280","90","true","0","63","54.325021017129586"
"44","false","280","90","true","0.4","31","34.21924565144091"
"44","false","280","90","true","0.4","32","34.479420076819146"
"42","false","280","90","true","0.2","85","42.164328929299806"
"38","false","280","90","true","0","67","59.66689495734315"
"44","false","280","90","true","0.4","33","34.899298373013856"
"41","false","280","90","true","0.2","110","48.68489124595266"
"44","false","280","90","true","0.4","34","34.84393956200927"
"43","false","280","90","true","0.4","58","38.723218191040765"
"42","false","280","90","true","0.2","86","42.190668247656475"
"44","false","280","90","true","0.4","35","34.81410947790635"
"43","false","280","90","true","0.4","59","38.959440133058656"
"42","false","280","90","true","0.2","87","41.81012865802015"
"37","false","280","90","true","0","65","58.54340014610958"
"44","false","280","90","true","0.4","36","35.2410039611504"
"44","false","280","90","true","0.4","37","34.64804003817217"
