Block,Year,Tree_ID,GBH,DBH,Status,Snag,Species,Easting,Northing,In_out
7,1959,201,NA,76,1,No,F,433047.5,106774.4,In
7,1964,201,NA,81,1,No,F,433047.5,106774.4,In
7,1984,201,266,84.7,0,No,F,433047.5,106774.4,In
7,1988,201,NA,60,0,No,F,433047.5,106774.4,In
7,1996,201,171,54.4,0,No,F,433047.5,106774.4,In
7,2014,201,94,29.9211293,0,Yes,F,433047.5,106774.4,In
7,1959,202,NA,56,1,No,F,433042.9,106785.4,In
7,1964,202,NA,59,1,No,F,433042.9,106785.4,In
7,1984,202,189,60.2,1,No,F,433042.9,106785.4,In
7,1988,202,183,58.3,1,No,F,433042.9,106785.4,In
7,1996,202,180,57.3,0,No,F,433042.9,106785.4,In
7,2014,202,79,25.14648101,0,Yes,F,433042.9,106785.4,In
7,1959,203,NA,96.5,NA,No,F,433042.5,106774.6,In
7,1964,203,NA,97,1,No,F,433042.5,106774.6,In
7,1984,203,301,95.8,0,No,F,433042.5,106774.6,In
7,1988,203,NA,60,0,No,F,433042.5,106774.6,In
7,1996,203,147,46.8,0,No,F,433042.5,106774.6,In
7,2014,203,116,36.9239468,0,Yes,F,433042.5,106774.6,In
8,1959,206,NA,46,1,No,Q,433052.2,106763.8,In
8,1964,206,NA,47,1,No,Q,433052.2,106763.8,In
8,1984,206,157,50,1,No,Q,433052.2,106763.8,In
8,1988,206,153,48.7,1,No,Q,433052.2,106763.8,In
8,1996,206,165,52.5,1,No,Q,433052.2,106763.8,In
8,2014,206,180,57.29577951,1,No,Q,433052.2,106763.8,In
8,1959,207,NA,106,1,No,F,433051.6,106771.5,In
8,1964,207,NA,106,1,No,F,433051.6,106771.5,In
8,1984,207,335,106.6,0,No,F,433051.6,106771.5,In
8,1988,207,NA,80,0,No,F,433051.6,106771.5,In
8,1959,208,NA,88,1,No,F,433050.5,106757.3,In
8,1964,208,NA,86,1,No,F,433050.5,106757.3,In
8,1984,208,280,89.1,0,No,F,433050.5,106757.3,In
8,1988,208,NA,89,0,No,F,433050.5,106757.3,In
8,1959,209,NA,57,1,No,Q,433042.5,106761.8,In
8,1964,209,NA,58,1,No,Q,433042.5,106761.8,In
8,1984,209,197,62.7,1,No,Q,433042.5,106761.8,In
8,1988,209,199.7,63.6,1,No,Q,433042.5,106761.8,In
8,1996,209,207,65.9,1,No,Q,433042.5,106761.8,In
8,2014,209,229.5,73.05211888,1,No,Q,433042.5,106761.8,In
8,1959,210,NA,11,1,No,I,433041.3,106762.7,In
8,1964,210,NA,13,1,No,I,433041.3,106762.7,In
8,1984,210,42,13.4,NA,No,I,433041.3,106762.7,In
8,1959,211,NA,5,1,No,I,433041.2,106763.2,In
8,1964,211,NA,9,1,No,I,433041.2,106763.2,In
8,1959,212,NA,10,1,No,I,433040.4,106758.2,In
8,1964,212,NA,13,1,No,I,433040.4,106758.2,In
8,1964,213,NA,0.9,1,No,I,433037.8,106754.1,In
8,1959,214,NA,12,1,No,I,433037.2,106757,In
8,1964,214,NA,16,1,No,I,433037.2,106757,In
8,1984,214,46,14.6,1,No,I,433037.2,106757,In
8,1988,214,52.9,16.8,1,No,I,433037.2,106757,In
8,1996,214,58,18.5,1,No,I,433037.2,106757,In
8,2014,214,63,20.05352283,1,No,I,433037.2,106757,In
8,1959,215,NA,11,1,No,I,433036.7,106758.8,In
8,1964,215,NA,13,1,No,I,433036.7,106758.8,In
8,1984,215,36,11.5,1,No,I,433036.7,106758.8,In
8,1988,215,38.6,12.3,1,No,I,433036.7,106758.8,In
8,1996,215,49,15.6,1,No,I,433036.7,106758.8,In
8,2014,215,72.5,23.07747,1,No,I,433036.7,106758.8,In
8,1959,216,NA,7,NA,No,I,433036.5,106760.8,In
8,1964,216,NA,9,1,No,I,433036.5,106760.8,In
8,1959,217,NA,79,NA,No,Q,433036.4,106755.5,In
8,1964,217,NA,80,1,No,Q,433036.4,106755.5,In
8,1984,217,282,89.8,1,No,Q,433036.4,106755.5,In
8,1988,217,298.7,95.1,1,No,Q,433036.4,106755.5,In
8,1996,217,321,102.2,1,No,Q,433036.4,106755.5,In
8,2014,217,335,106.6338,NA,No,Q,433036.4,106755.5,In
9,1964,218,NA,0.6,1,No,I,433053.3,106734.7,In
9,1959,219,NA,5.3,NA,No,I,433050.9,106744.3,In
9,1964,219,NA,6,1,No,I,433050.9,106744.3,In
9,1959,220,NA,7.3,NA,No,I,433050.1,106744.8,In
9,1964,220,NA,9,1,No,I,433050.1,106744.8,In
9,1959,221,NA,67,NA,Yes,F,433049.9,106734.8,In
9,1964,221,NA,71,1,No,F,433049.9,106734.8,In
9,1984,221,240,76.4,1,No,F,433049.9,106734.8,In
9,1988,221,241.4,76.8,1,No,F,433049.9,106734.8,In
9,1996,221,126,40.1,0,No,F,433049.9,106734.8,In
9,2014,221,94,29.92113,0,Yes,F,433049.9,106734.8,In
9,1959,222,NA,47,NA,No,Q,433048.5,106742.5,In
9,1964,222,NA,51,1,No,Q,433048.5,106742.5,In
9,1984,222,124,39.5,0,No,Q,433048.5,106742.5,In
9,1959,223,NA,5.8,1,No,I,433048,106744.8,In
9,1964,223,NA,6,0,No,I,433048,106744.8,In
9,1959,224,NA,42,NA,No,Q,433047.4,106737.5,In
9,1964,224,NA,43,1,No,Q,433047.4,106737.5,In
9,1984,224,145,46.2,1,No,Q,433047.4,106737.5,In
9,1988,224,153.8,49,1,No,Q,433047.4,106737.5,In
9,1996,224,161,51.2,1,No,Q,433047.4,106737.5,In
9,2014,224,185,58.88733,1,No,Q,433047.4,106737.5,In
9,1959,225,NA,4,NA,No,I,433046.8,106742.3,In
9,1964,225,NA,5,0,No,I,433046.8,106742.3,In
9,1959,226,NA,18.8,1,No,F,433046.5,106746.3,In
9,1964,226,NA,23,1,No,F,433046.5,106746.3,In
9,1984,226,75,23.9,1,No,F,433046.5,106746.3,In
9,1988,226,78,24.8,1,No,F,433046.5,106746.3,In
9,1996,226,89,28.3,1,No,F,433046.5,106746.3,In
9,2014,226,112.5,35.80986,1,No,F,433046.5,106746.3,In
9,1959,227,NA,6,NA,No,F,433046.5,106743.8,In
9,1964,227,NA,8,1,No,F,433046.5,106743.8,In
9,1984,227,25,8,1,No,F,433046.5,106743.8,In
9,1988,227,26.5,8.4,1,No,F,433046.5,106743.8,In
9,1996,227,34,10.8,1,No,F,433046.5,106743.8,In
9,2014,227,48,15.27887,1,No,F,433046.5,106743.8,In
9,1959,228,NA,5,NA,No,I,433046.2,106739.9,In
9,1964,228,NA,5,1,No,I,433046.2,106739.9,In
9,1959,229,NA,11,1,No,F,433045.9,106743,In
9,1964,229,NA,13,1,No,F,433045.9,106743,In
9,1984,229,38,12.1,1,No,F,433045.9,106743,In
9,1988,229,38.1,12.1,1,No,F,433045.9,106743,In
9,1996,229,44,14,1,No,F,433045.9,106743,In
9,2014,229,55,17.50704,1,No,F,433045.9,106743,In
9,1959,230,NA,2,0,No,F,433044.4,106738.2,In
9,1959,231,NA,29,1,No,F,433044.3,106745.8,In
9,1964,231,NA,28,1,No,F,433044.3,106745.8,In
9,1984,231,110,35,1,No,F,433044.3,106745.8,In
9,1988,231,109.7,34.9,1,No,F,433044.3,106745.8,In
9,1996,231,119,37.9,1,No,F,433044.3,106745.8,In
9,2014,231,131.5,41.85775,1,No,F,433044.3,106745.8,In
9,1959,232,NA,7.15,NA,No,F,433041.3,106745.3,In
9,1964,232,NA,9,1,No,F,433041.3,106745.3,In
9,1984,232,30,9.5,1,No,F,433041.3,106745.3,In
9,1988,232,27.1,8.6,1,No,F,433041.3,106745.3,In
9,1996,232,30,9.5,1,No,F,433041.3,106745.3,In
9,2014,232,32,10.18592,1,No,F,433041.3,106745.3,In
9,1959,233,NA,23,NA,No,F,433041.2,106746.1,In
9,1964,233,NA,28,1,No,F,433041.2,106746.1,In
9,1984,233,87,27.7,1,No,F,433041.2,106746.1,In
9,1988,233,89,28.3,1,No,F,433041.2,106746.1,In
9,1996,233,97,30.9,1,No,F,433041.2,106746.1,In
9,2014,233,112,35.65071,1,No,F,433041.2,106746.1,In
9,1959,234,NA,18,NA,No,I,433040.1,106740.3,In
9,1964,234,NA,21,1,No,I,433040.1,106740.3,In
9,1959,235,NA,5,NA,No,I,433039.8,106739.8,In
9,1964,235,NA,9,1,No,I,433039.8,106739.8,In
9,1984,235,35,11.1,1,No,I,433039.8,106739.8,In
9,1988,235,34.5,11,1,No,I,433039.8,106739.8,In
9,1996,235,40,12.7,1,No,I,433039.8,106739.8,In
9,2014,235,49,15.59718,1,No,I,433039.8,106739.8,In
9,1959,236,NA,33.65,NA,No,F,433038.5,106747.4,In
9,1964,236,NA,39,1,No,F,433038.5,106747.4,In
9,1984,236,115,36.6,1,No,F,433038.5,106747.4,In
9,1988,236,114.9,36.6,1,No,F,433038.5,106747.4,In
9,1996,236,117,37.2,1,No,F,433038.5,106747.4,In
9,2014,236,118,37.56057,1,No,F,433038.5,106747.4,In
9,1959,237,NA,47,NA,No,F,433038.4,106737.5,In
9,1964,237,NA,49,1,No,F,433038.4,106737.5,In
9,1984,237,178,56.7,1,No,F,433038.4,106737.5,In
9,1988,237,176.8,56.3,1,No,F,433038.4,106737.5,In
9,1996,237,188,59.8,1,No,F,433038.4,106737.5,In
9,2014,237,206,65.57184,1,No,F,433038.4,106737.5,In
9,1959,238,NA,21.65,NA,No,F,433038.2,106744.6,In
9,1964,238,NA,21,1,No,F,433038.2,106744.6,In
9,1984,238,77,24.5,1,No,F,433038.2,106744.6,In
9,1988,238,76.2,24.3,1,No,F,433038.2,106744.6,In
9,1996,238,79,25.1,1,No,F,433038.2,106744.6,In
9,2014,238,84,26.73803,1,No,F,433038.2,106744.6,In
9,1959,239,NA,17.3,NA,No,F,433038.1,106748.4,In
9,1964,239,NA,19,1,No,F,433038.1,106748.4,In
9,1984,239,NA,19,0,No,F,433038.1,106748.4,In
9,1959,240,NA,35.15,NA,No,F,433037.8,106745.5,In
9,1964,240,NA,38,1,No,F,433037.8,106745.5,In
9,1984,240,142,45.2,1,No,F,433037.8,106745.5,In
9,1988,240,145.6,46.3,1,No,F,433037.8,106745.5,In
9,1996,240,156,49.7,1,No,F,433037.8,106745.5,In
9,2014,240,178,56.65916,1,No,F,433037.8,106745.5,In
9,1959,241,NA,11,NA,No,F,433037.4,106744.2,In
9,1964,241,NA,13,1,No,F,433037.4,106744.2,In
9,1984,241,NA,13,0,No,F,433037.4,106744.2,In
10,1964,243,NA,0.7,1,No,I,433051.6,106727.2,In
10,1959,244,NA,7,1,No,I,433048.9,106713.5,In
10,1964,244,NA,8,1,No,I,433048.9,106713.5,In
10,1984,244,29,9.2,1,No,I,433048.9,106713.5,In
10,1988,244,28,8.9,0,No,I,433048.9,106713.5,In
10,1996,244,26,8.3,0,No,I,433048.9,106713.5,In
10,1959,245,NA,6,NA,No,I,433048.9,106713.5,In
10,1959,246,NA,68,NA,No,F,433048.8,106728,In
10,1959,247,NA,10,NA,No,I,433045.8,106710.5,In
10,1964,247,NA,13,1,No,I,433045.8,106710.5,In
10,1984,247,43,13.7,0,No,I,433045.8,106710.5,In
10,1959,248,NA,93,1,No,F,433043.5,106728.2,In
10,1964,248,NA,91,1,No,F,433043.5,106728.2,In
10,1984,248,303,96.4,1,No,F,433043.5,106728.2,In
10,1988,248,307.1,97.8,1,No,F,433043.5,106728.2,In
10,1996,248,312,99.3,1,No,F,433043.5,106728.2,In
10,2014,248,324,103.1324,1,No,F,433043.5,106728.2,In
10,1959,249,NA,8,NA,No,I,433042.6,106710.8,In
10,1964,249,NA,0.4,1,No,I,433042.6,106710.8,In
10,1959,250,NA,71,NA,No,F,433042.2,106715,In
10,1964,250,NA,72,1,No,F,433042.2,106715,In
10,1959,251,NA,53,NA,No,F,433042.2,106715,In
10,1964,251,NA,54,1,No,F,433042.2,106715,In
10,1959,252,NA,38,1,No,F,433042.2,106715,In
10,1959,254,NA,7,NA,No,I,433038.5,106727.2,In
10,1964,254,NA,9,0,No,I,433038.5,106727.2,In
10,1959,255,NA,7,NA,No,I,433038.3,106726.9,In
10,1964,255,NA,9,1,No,I,433038.3,106726.9,In
10,1984,255,NA,9,0,No,I,433038.3,106726.9,In
11,1964,257,NA,13,1,No,I,433053.3,106705.9,In
11,1964,258,NA,8,1,No,I,433053.2,106692.2,In
11,1959,259,NA,3,NA,No,F,433053,106690.8,In
11,1959,262,NA,10,1,No,F,433049.8,106694.3,In
11,1964,262,NA,12,1,No,F,433049.8,106694.3,In
11,1959,263,NA,19.5,NA,No,F,433049.4,106693,In
11,1964,263,NA,22,1,No,F,433049.4,106693,In
11,1984,263,81,25.8,1,No,F,433049.4,106693,In
11,1988,263,86.1,27.4,1,No,F,433049.4,106693,In
11,1996,263,104,33.1,1,No,F,433049.4,106693,In
11,2014,263,118,37.56057,1,No,F,433049.4,106693,In
11,1959,264,NA,10,NA,No,F,433049.2,106694,In
11,1964,264,NA,12,1,No,F,433049.2,106694,In
11,1984,264,39,12.4,1,No,F,433049.2,106694,In
11,1988,264,41.9,13.3,1,No,F,433049.2,106694,In
11,1996,264,59,18.8,1,No,F,433049.2,106694,In
11,2014,264,89,28.32958,1,No,F,433049.2,106694,In
11,1959,265,NA,11.75,NA,No,F,433048.2,106692.8,In
11,1964,265,NA,14,0,No,F,433048.2,106692.8,In
11,1959,267,NA,75.85,1,No,Q,433046.7,106698.5,In
11,1964,267,NA,78,1,No,Q,433046.7,106698.5,In
11,1984,267,262,83.4,1,No,Q,433046.7,106698.5,In
11,1988,267,261.2,83.1,1,No,Q,433046.7,106698.5,In
11,1996,267,271,86.3,1,No,Q,433046.7,106698.5,In
11,2014,267,288,91.67325,1,No,Q,433046.7,106698.5,In
11,1959,268,NA,11,1,No,F,433046.7,106692.8,In
11,1964,268,NA,12,0,No,F,433046.7,106692.8,In
11,1959,269,NA,23,NA,No,Q,433046.6,106698.3,In
11,1964,269,NA,23,0,No,Q,433046.6,106698.3,In
11,1984,269,79,25.1,0,No,Q,433046.6,106698.3,In
11,1988,269,83.1,26.5,0,No,Q,433046.6,106698.3,In
11,1996,269,73,23.2,0,No,Q,433046.6,106698.3,In
11,2014,269,72,22.91831,0,Yes,Q,433046.6,106698.3,In
11,1959,270,NA,52.15,NA,Yes,Q,433046.5,106688.5,In
11,1964,270,NA,53,1,No,Q,433046.5,106688.5,In
11,1984,270,170,54.1,0,No,Q,433046.5,106688.5,In
11,1988,270,NA,48,0,No,Q,433046.5,106688.5,In
11,1996,270,141,44.9,0,No,Q,433046.5,106688.5,In
11,2014,270,125.7,40.01155,0,Yes,Q,433046.5,106688.5,In
11,1959,271,NA,6.5,1,No,I,433046.3,106688.5,In
11,1964,271,NA,9,1,No,I,433046.3,106688.5,In
11,1984,271,27,8.6,1,No,I,433046.3,106688.5,In
11,1988,272,9.2,2.9,1,No,I,433046.3,106688.5,In
11,1964,273,NA,2.6,1,No,I,433045.8,106696.6,In
11,1964,274,NA,3.5,0,No,I,433045.8,106696.2,In
11,1959,275,NA,2,NA,No,I,433045.5,106688.2,In
11,1959,277,NA,5.5,NA,Yes,F,433043.8,106700.7,In
11,1964,277,NA,6,1,No,F,433043.8,106700.7,In
11,1984,277,34,10.8,1,No,F,433043.8,106700.7,In
11,1988,277,35.8,11.4,1,No,F,433043.8,106700.7,In
11,1996,277,39,12.4,0,No,F,433043.8,106700.7,In
11,1959,278,NA,8,0,No,I,433043.8,106694,In
11,1959,279,NA,11,NA,No,I,433043.6,106706.5,In
11,1964,279,NA,11,0,No,I,433043.6,106706.5,In
11,1959,280,NA,6.15,1,No,I,433043.4,106700,In
11,1964,280,NA,9,1,No,I,433043.4,106700,In
11,1984,281,23,7.3,1,No,I,433043.4,106700,In
11,1988,281,23.9,7.6,1,No,I,433043.4,106700,In
11,1996,281,35,11.1,1,No,I,433043.4,106700,In
11,2014,281,47,14.96056,1,No,I,433043.4,106700,In
11,1988,282,10.4,3.3,1,No,I,433043.4,106700,In
11,1996,282,17,5.4,1,No,I,433043.4,106700,In
11,2014,282,22.5,7.161972,1,No,I,433043.4,106700,In
11,1964,283,NA,4,1,No,I,433042.7,106689.9,In
11,1964,284,NA,7,1,No,I,433042.5,106691.1,In
11,1984,284,17,5.4,1,No,I,433042.5,106691.1,In
11,1988,284,13.3,4.2,1,No,I,433042.5,106691.1,In
11,1996,284,18,5.7,NA,No,I,433042.5,106691.1,In
11,1988,285,10.4,3.3,1,No,I,433042.5,106691.1,In
11,1959,286,NA,15.5,NA,No,F,433040.9,106694.7,In
11,1964,286,NA,23,1,No,F,433040.9,106694.7,In
11,1984,286,70,22.3,1,No,F,433040.9,106694.7,In
11,1988,286,73.8,23.5,1,No,F,433040.9,106694.7,In
11,1996,286,91,29,1,No,F,433040.9,106694.7,In
11,2014,286,109,34.69578,1,No,F,433040.9,106694.7,In
11,1959,287,NA,10.5,NA,No,I,433040.9,106693.7,In
11,1964,287,NA,11,1,No,I,433040.9,106693.7,In
11,1984,287,32,10.2,1,No,I,433040.9,106693.7,In
11,1959,288,NA,21.5,1,No,F,433040.9,106691.7,In
11,1964,288,NA,22,1,No,F,433040.9,106691.7,In
11,1984,288,60,19.1,1,No,F,433040.9,106691.7,In
11,1988,288,58,18.5,1,No,F,433040.9,106691.7,In
11,1996,288,69,22,1,No,F,433040.9,106691.7,In
11,2014,288,82,26.10141,1,No,F,433040.9,106691.7,In
11,1959,289,NA,11.5,NA,No,F,433040.9,106691.5,In
11,1964,289,NA,13,1,No,F,433040.9,106691.5,In
11,1984,289,NA,14,1,No,F,433040.9,106691.5,In
11,1988,289,46.1,14.7,1,No,F,433040.9,106691.5,In
11,1996,289,54,17.2,1,No,F,433040.9,106691.5,In
11,2014,289,68.5,21.80423,1,No,F,433040.9,106691.5,In
11,1964,290,NA,0.7,1,No,I,433040.1,106693.7,In
11,1964,291,NA,0.8,1,No,I,433040,106701.6,In
11,1959,292,NA,4.5,1,No,I,433039.8,106687.8,In
11,1964,292,NA,7,0,No,I,433039.8,106687.8,In
11,1959,293,NA,27,1,No,F,433039.4,106701.4,In
11,1964,293,NA,32,1,No,F,433039.4,106701.4,In
11,1984,293,120,38.2,1,No,F,433039.4,106701.4,In
11,1988,293,124.6,39.7,1,No,F,433039.4,106701.4,In
11,1959,294,NA,12.65,1,No,F,433039.4,106688.8,In
11,1964,294,NA,13,1,No,F,433039.4,106688.8,In
11,1984,294,48,15.3,1,No,F,433039.4,106688.8,In
11,1988,294,49.6,15.8,1,No,F,433039.4,106688.8,In
11,1996,294,58,18.5,1,No,F,433039.4,106688.8,In
11,2014,294,72.5,23.07747,1,No,F,433039.4,106688.8,In
11,1996,295,1,0.3,1,No,I,433039.4,106701.4,In
11,1959,297,NA,9.85,NA,No,F,433038.6,106688.8,In
11,1959,298,NA,19,NA,No,F,433038.5,106706,In
11,1964,298,NA,26,1,No,F,433038.5,106706,In
11,1984,298,89,28.3,0,No,F,433038.5,106706,In
11,1959,299,NA,72.15,NA,Yes,Q,433038.5,106687.5,In
11,1964,299,NA,72,1,No,Q,433038.5,106687.5,In
11,1984,299,222,70.7,0,No,Q,433038.5,106687.5,In
11,1988,299,NA,68,0,No,Q,433038.5,106687.5,In
11,1996,299,208,66.2,0,No,Q,433038.5,106687.5,In
11,2014,299,205.5,65.41268,0,Yes,Q,433038.5,106687.5,In
11,1959,300,NA,50.25,NA,No,F,433038.3,106696.2,In
11,1964,300,NA,51,1,No,F,433038.3,106696.2,In
11,1984,300,175,55.7,1,No,F,433038.3,106696.2,In
11,1988,300,176.7,56.2,1,No,F,433038.3,106696.2,In
11,1964,301,NA,0.8,1,No,I,433037.8,106706.3,In
11,1959,302,NA,9.5,NA,Yes,I,433036.9,106689.6,In
11,1964,302,NA,12,1,No,I,433036.9,106689.6,In
11,1984,302,41,13.1,0,No,I,433036.9,106689.6,In
11,1988,302,NA,11,0,No,I,433036.9,106689.6,In
11,1996,302,34,10.8,0,No,I,433036.9,106689.6,In
11,1959,303,NA,7.25,NA,No,F,433036.9,106691.1,In
11,1964,303,NA,7,1,No,F,433036.9,106691.1,In
11,1984,303,20,6.4,1,No,F,433036.9,106691.1,In
11,1988,303,20.5,6.5,1,No,F,433036.9,106691.1,In
11,1996,303,31,9.9,1,No,F,433036.9,106691.1,In
11,2014,303,39,12.41409,1,No,F,433036.9,106691.1,In
11,1959,304,NA,10.5,NA,No,I,433036.3,106697.6,In
11,1964,304,NA,13,1,No,I,433036.3,106697.6,In
11,1984,305,32.5,10.3,1,No,I,433036.3,106697.6,In
11,1988,305,NA,10,0,No,I,433036.3,106697.6,In
11,1996,305,31,9.9,0,No,I,433036.3,106697.6,In
11,1988,306,11.6,3.7,1,No,I,433036.3,106697.6,In
11,1996,306,17,5.4,1,No,I,433036.3,106697.6,In
11,2014,306,25.5,8.116902,1,No,I,433036.3,106697.6,In
11,1959,307,NA,15,1,No,I,433035.5,106690.5,In
11,1964,307,NA,16,0,No,I,433035.5,106690.5,In
11,1959,308,NA,17,0,No,I,433035.3,106699.7,In
11,1964,308,NA,18,0,No,I,433035.3,106699.7,In
11,1959,309,NA,13,0,No,I,433035.2,106706.8,In
11,1964,309,NA,13,0,No,I,433035.2,106706.8,In
11,1959,310,NA,45.5,NA,Yes,F,433034.9,106694.9,In
11,1964,310,NA,46,1,No,F,433034.9,106694.9,In
11,1984,310,NA,55,0,No,F,433034.9,106694.9,In
11,1988,310,NA,55,0,No,F,433034.9,106694.9,In
11,1996,310,172,54.7,0,No,F,433034.9,106694.9,In
11,2014,310,94.2,29.98479,0,Yes,F,433034.9,106694.9,In
11,1959,311,NA,6.5,1,No,I,433034.6,106694.3,In
11,1964,311,NA,8,1,No,I,433034.6,106694.3,In
11,1964,312,NA,2,1,No,I,433034.3,106695.2,In
12,2014,2276,15.5,4.933803,1,No,I,433033.7,106672.8,In
12,1964,314,NA,12,1,No,I,433051.1,106667.7,In
12,1984,314,32,10.2,1,No,I,433051.1,106667.7,In
12,1988,314,30,9.5,1,No,I,433051.1,106667.7,In
12,1996,314,32,10.2,0,No,I,433051.1,106667.7,In
12,2014,314,18.84956,6,0,Yes,I,433051.1,106667.7,In
12,1984,315,NA,7,1,No,I,433051.1,106667.7,In
12,1988,315,25.4,8.1,1,No,I,433051.1,106667.7,In
12,1996,315,23,7.3,1,No,I,433051.1,106667.7,In
12,2014,315,41.5,13.20986,1,No,I,433051.1,106667.7,In
12,1984,316,NA,5,1,No,I,433051.1,106667.7,In
12,1988,316,16,5.1,1,No,I,433051.1,106667.7,In
12,1996,316,23,7.3,0,No,I,433051.1,106667.7,In
12,2014,316,18.84956,6,0,Yes,I,433051.1,106667.7,In
12,1984,317,NA,4.5,1,No,I,433051.1,106667.7,In
12,1988,317,15,4.8,1,No,I,433051.1,106667.7,In
12,1996,317,14,4.5,1,No,I,433051.1,106667.7,In
12,2014,317,21.99115,7,0,Yes,I,433051.1,106667.7,In
12,1984,318,NA,3.5,1,No,I,433051.1,106667.7,In
12,1988,318,NA,4,1,No,I,433051.1,106667.7,In
12,1996,318,14,4.5,1,No,I,433051.1,106667.7,In
12,2014,318,11,3.501409,0,Yes,I,433051.1,106667.7,In
12,1959,319,NA,77,NA,No,F,433049.6,106674.6,In
12,1964,319,NA,83,1,No,F,433049.6,106674.6,In
12,1984,319,263,83.7,1,No,F,433049.6,106674.6,In
12,1988,319,263.6,83.9,1,No,F,433049.6,106674.6,In
12,1996,319,269,85.6,1,No,F,433049.6,106674.6,In
12,2014,319,288.5,91.8324,1,No,F,433049.6,106674.6,In
12,1959,320,NA,6,0,No,F,433048.4,106682.8,In
12,1964,321,NA,5,1,No,I,433046.8,106678.1,In
12,1964,322,NA,2.5,1,No,I,433046.8,106678.1,In
12,1964,323,NA,2.5,1,No,I,433046.8,106678.1,In
12,1959,324,NA,9.5,NA,No,I,433046.8,106673.5,In
12,1964,324,NA,11,1,No,I,433046.8,106673.5,In
12,1984,324,40,12.7,1,No,I,433046.8,106673.5,In
12,1988,324,35.4,11.3,1,No,I,433046.8,106673.5,In
12,1996,324,35,11.1,0,No,I,433046.8,106673.5,In
12,1959,325,NA,12,NA,No,I,433046,106684.4,In
12,1964,325,NA,15,1,No,I,433046,106684.4,In
12,1984,325,43,13.7,1,No,I,433046,106684.4,In
12,1984,326,NA,5.5,1,No,I,433046,106684.4,In
12,1988,326,19.2,6.1,1,No,I,433046,106684.4,In
12,1959,327,NA,56,0,No,Q,433044.2,106667.8,In
12,1964,327,NA,58,0,No,Q,433044.2,106667.8,In
12,1959,328,NA,4,NA,No,F,433044,106667.2,In
12,1959,329,NA,4.5,NA,No,F,433043.6,106678.3,In
12,1964,329,NA,6,1,No,F,433043.6,106678.3,In
12,1984,329,43,13.7,1,No,F,433043.6,106678.3,In
12,1988,329,54.1,17.2,1,No,F,433043.6,106678.3,In
12,1996,329,56,17.8,1,No,F,433043.6,106678.3,In
12,2014,329,69.5,22.12254,1,No,F,433043.6,106678.3,In
12,1959,330,NA,47,1,No,F,433042.8,106681.3,In
12,1964,330,NA,53,1,No,F,433042.8,106681.3,In
12,1984,330,182,57.9,1,No,F,433042.8,106681.3,In
12,1988,330,185.8,59.1,1,No,F,433042.8,106681.3,In
12,1996,330,197,62.7,1,No,F,433042.8,106681.3,In
12,2014,330,219.5,69.86902,1,No,F,433042.8,106681.3,In
12,1959,331,NA,6,1,No,I,433041.8,106668.5,In
12,1964,331,NA,7,1,No,I,433041.8,106668.5,In
12,1959,332,NA,8.5,NA,No,F,433041.5,106681.6,In
12,1964,332,NA,11,NA,No,F,433041.5,106681.6,In
12,1959,333,NA,30,NA,No,F,433041.5,106680.8,In
12,1964,333,NA,33,1,No,F,433041.5,106680.8,In
12,1984,333,95,30.2,1,No,F,433041.5,106680.8,In
12,1959,334,NA,10,NA,No,F,433041.4,106680.4,In
12,1959,335,NA,6.5,NA,No,I,433041.4,106669.6,In
12,1964,335,NA,7,1,No,I,433041.4,106669.6,In
12,1959,336,NA,14.5,NA,No,F,433041,106679.8,In
12,1964,336,NA,17,1,No,F,433041,106679.8,In
12,1959,337,NA,4,NA,No,I,433040.9,106668.8,In
12,1964,337,NA,5,1,No,I,433040.9,106668.8,In
12,1959,338,NA,10,1,No,F,433040.2,106679.8,In
12,1964,338,NA,11,1,No,F,433040.2,106679.8,In
12,1984,338,50,15.9,1,No,F,433040.2,106679.8,In
12,1988,338,50.6,16.1,1,No,F,433040.2,106679.8,In
12,1996,338,54,17.2,1,No,F,433040.2,106679.8,In
12,2014,338,63.5,20.21268,1,No,F,433040.2,106679.8,In
12,1959,339,NA,13,1,No,F,433039.4,106676.8,In
12,1964,339,NA,15,1,No,F,433039.4,106676.8,In
12,1984,339,55,17.5,1,No,F,433039.4,106676.8,In
12,1988,339,58.5,18.6,1,No,F,433039.4,106676.8,In
12,1996,339,70,22.3,1,No,F,433039.4,106676.8,In
12,2014,339,95,30.23944,1,No,F,433039.4,106676.8,In
12,1959,340,NA,4,NA,No,I,433039,106679.3,In
12,1964,340,NA,5,NA,No,I,433039,106679.3,In
12,1959,341,NA,16,NA,No,F,433039,106677.3,In
12,1964,341,NA,17,1,No,F,433039,106677.3,In
12,1984,341,70,22.3,1,No,F,433039,106677.3,In
12,1988,341,75.1,23.9,1,No,F,433039,106677.3,In
12,1996,341,83,26.4,1,No,F,433039,106677.3,In
12,2014,341,102,32.46761,1,No,F,433039,106677.3,In
12,1959,342,NA,7,NA,No,I,433038,106686.6,In
12,1959,343,NA,3,1,No,I,433037.4,106677.4,In
12,1964,343,NA,4,1,No,I,433037.4,106677.4,In
12,1959,344,NA,17,NA,No,F,433037.3,106679.5,In
12,1964,344,NA,19,1,No,F,433037.3,106679.5,In
12,1959,345,NA,5.5,NA,No,F,433036.7,106673.9,In
12,1964,345,NA,6,1,No,F,433036.7,106673.9,In
