"ID2","Year","DBH","BA","Dead","Dead2","GR","BAGR","relGR","relBAGR","DBH2","BA2","relSize","SL"
57,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
58,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
58,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
58,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
58,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
58,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
59,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
59,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
59,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
59,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
59,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
60,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
60,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
60,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
60,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
60,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
61,1964,1,7.854e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
61,1984,NA,NA,NA,1,NA,NA,NA,NA,1,7.854e-05,5.41544049226978e-05,20
61,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
61,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
61,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
62,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
62,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
62,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
62,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
62,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
63,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
63,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
63,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
63,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
63,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
64,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
64,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
64,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
64,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
64,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
65,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
65,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
65,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
65,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
65,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
66,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
66,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
66,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
66,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
66,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
67,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
67,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
67,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
67,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
67,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
68,1964,0.8,5.02656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
68,1984,NA,NA,NA,1,NA,NA,NA,NA,0.8,5.02656e-05,2.5178113489557e-05,20
68,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
68,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
68,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
69,1964,83,0.54106206,1,1,NA,NA,NA,NA,NA,NA,NA,NA
69,1984,83,0.54106206,1,0,NA,NA,NA,NA,83,0.54106206,0.645909192287091,20
69,1988,83,0.54106206,1,0,0,0,0,0,83,0.54106206,0.608855598381228,4
69,1996,NA,NA,NA,NA,0,0,0,0,83,0.54106206,0.628457493063065,12
69,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
70,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
70,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
70,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
70,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
70,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
71,1964,1.3,0.0001327326,0,0,NA,NA,NA,NA,NA,NA,NA,NA
71,1984,NA,NA,NA,1,NA,NA,NA,NA,1.3,0.0001327326,7.40928145114045e-05,20
71,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
71,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
71,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
72,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
72,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
72,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
72,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
72,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
73,1964,0.8,5.02656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
73,1984,NA,NA,NA,1,NA,NA,NA,NA,0.8,5.02656e-05,2.5178113489557e-05,20
73,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
73,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
73,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
74,1964,0.8,5.02656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
74,1984,NA,NA,NA,1,NA,NA,NA,NA,0.8,5.02656e-05,2.5178113489557e-05,20
74,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
74,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
74,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
75,1964,1,7.854e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
75,1984,NA,NA,NA,1,NA,NA,NA,NA,1,7.854e-05,5.41544049226978e-05,20
75,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
75,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
75,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
76,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
76,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
76,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
76,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
76,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
77,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
77,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
77,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
77,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
77,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
78,1964,1,7.854e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
78,1984,NA,NA,NA,1,NA,NA,NA,NA,1,7.854e-05,5.41544049226978e-05,20
78,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
78,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
78,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
79,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
79,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
79,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
79,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
79,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
80,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
80,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
80,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
80,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
80,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
81,1964,53,0.22061886,0,0,NA,NA,NA,NA,NA,NA,NA,NA
81,1984,54.1,0.2298716574,0,0,NA,NA,NA,NA,53,0.22061886,0.319182070073387,20
81,1988,52.6,0.2173013304,0,0,0.550000000000001,4.62639870000001,0.101663585951941,0.00209700961196156,54.1,0.2298716574,0.308166281196009,4
81,1996,52.2,0.2140089336,0,0,-3.75,-31.4258175,-0.712927756653992,-0.013671027500931,52.6,0.2173013304,0.291746362835648,12
81,2014,54.7493,0.235422538697485,1,0,-0.499999999999998,-4.11549599999998,-0.0957854406130265,-0.0018939120126068,52.2,0.2140089336,0.305897091483936,18
82,1964,0.5,1.9635e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
82,1984,NA,NA,NA,1,NA,NA,NA,NA,0.5,1.9635e-05,1.15807984207354e-06,20
82,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
82,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
82,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
83,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
83,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
83,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
83,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
83,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
84,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
84,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
84,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
84,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
84,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
85,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
85,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
85,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
85,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
85,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
86,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
86,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
86,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
86,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
86,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
87,1964,0.8,5.02656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
87,1984,NA,NA,NA,1,NA,NA,NA,NA,0.8,5.02656e-05,2.5178113489557e-05,20
87,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
87,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
87,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
88,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
88,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
88,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
88,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
88,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
89,1964,0.2,3.1416e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
89,1984,NA,NA,NA,1,NA,NA,NA,NA,0.2,3.1416e-06,0,20
89,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
89,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
89,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
90,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
90,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
90,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
90,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
90,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
91,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
91,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
91,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
91,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
91,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
92,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
92,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
92,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
92,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
92,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
93,1964,0.3,7.0686e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
93,1984,NA,NA,NA,1,NA,NA,NA,NA,0.3,7.0686e-06,3.23938417363229e-08,20
93,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
93,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
93,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
94,1964,0.8,5.02656e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
94,1984,NA,NA,NA,1,NA,NA,NA,NA,0.8,5.02656e-05,2.5178113489557e-05,20
94,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
94,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
94,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
95,1964,1.9,0.0002835294,0,0,NA,NA,NA,NA,NA,NA,NA,NA
95,1984,NA,NA,NA,1,NA,NA,NA,NA,1.9,0.0002835294,9.40150271792431e-05,20
95,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
95,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
95,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
96,1964,1.6,0.0002010624,0,0,NA,NA,NA,NA,NA,NA,NA,NA
96,1984,NA,NA,NA,1,NA,NA,NA,NA,1.6,0.0002010624,8.75281603715444e-05,20
96,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
96,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
96,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
97,1964,2.5,0.000490875,0,0,NA,NA,NA,NA,NA,NA,NA,NA
97,1984,NA,NA,NA,1,NA,NA,NA,NA,2.5,0.000490875,0.000149116951972728,20
97,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
97,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
97,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
98,1964,59,0.27339774,0,0,NA,NA,NA,NA,NA,NA,NA,NA
98,1984,61.1,0.2932063134,0,0,NA,NA,NA,NA,59,0.27339774,0.371496504785461,20
98,1988,60.8,0.2903341056,0,0,1.05,9.90428670000001,0.171849427168576,0.00362266590060328,61.1,0.2932063134,0.380372949049552,4
98,1996,62.1,0.3028824414,0,0,-0.750000000000011,-7.18051950000007,-0.123355263157896,-0.00244896483187393,60.8,0.2903341056,0.385716294378404,12
98,2014,63.66198,0.318310658163252,0,0,1.62500000000001,15.68541975,0.261674718196458,0.00540254122662744,62.1,0.3028824414,0.424434030921494,18
99,1964,63,0.31172526,0,0,NA,NA,NA,NA,NA,NA,NA,NA
99,1984,66.8,0.3504643296,0,0,NA,NA,NA,NA,63,0.31172526,0.415629874767028,20
99,1988,65.9,0.3410842974,0,0,1.9,19.3695348,0.284431137724551,0.00621365583270345,66.8,0.3504643296,0.440510068213685,4
99,1996,NA,NA,NA,1,-2.24999999999998,-23.4500804999999,-0.341426403641878,-0.00669114615081211,65.9,0.3410842974,0.441052752273477,12
99,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
100,1964,0.4,1.25664e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
100,1984,NA,NA,NA,1,NA,NA,NA,NA,0.4,1.25664e-05,2.51052273456502e-07,20
100,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
100,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
100,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
101,1964,21,0.03463614,0,0,NA,NA,NA,NA,NA,NA,NA,NA
101,1984,NA,NA,NA,1,NA,NA,NA,NA,21,0.03463614,0.0849308140426656,20
101,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
101,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
101,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
102,1964,16,0.02010624,0,0,NA,NA,NA,NA,NA,NA,NA,NA
102,1984,16.6,0.0216424824,0,0,NA,NA,NA,NA,16,0.02010624,0.0548538932457706,20
102,1988,NA,NA,NA,1,0.300000000000001,0.768121200000003,0.180722891566265,0.00382031250000001,16.6,0.0216424824,0.0408408125334634,4
102,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
102,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
103,1964,5,0.0019635,0,0,NA,NA,NA,NA,NA,NA,NA,NA
103,1984,8,0.00502656,0,0,NA,NA,NA,NA,5,0.0019635,0.00142996945422693,20
103,1988,9,0.00636174,0,0,1.5,1.53153,1.875,0.078,8,0.00502656,0.00462578816190863,4
103,1996,10.2,0.0081713016,0,0,2.5,3.33795,2.77777777777778,0.06640625,9,0.00636174,0.00725142440128974,12
103,2014,11.14085,0.00974827003126515,0,0,1.5,2.261952,1.47058823529412,0.0355555555555555,10.2,0.0081713016,0.00904440870592699,18
104,1964,0.3,7.0686e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
104,1984,NA,NA,NA,1,NA,NA,NA,NA,0.3,7.0686e-06,3.23938417363229e-08,20
104,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
104,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
104,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
105,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
105,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
105,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
105,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
105,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
106,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
106,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
106,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
106,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
106,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
107,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
107,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
107,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
107,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
107,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
108,1964,51,0.20428254,0,0,NA,NA,NA,NA,NA,NA,NA,NA
108,1984,52.5,0.216475875,1,0,NA,NA,NA,NA,51,0.20428254,0.306376784435018,20
108,1988,NA,NA,NA,NA,0.75,6.0966675,0.142857142857143,0.00298442906574394,52.5,0.216475875,0.291896384602746,4
108,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
108,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
109,1964,71,0.39592014,0,0,NA,NA,NA,NA,NA,NA,NA,NA
109,1984,78,0.47783736,0,0,NA,NA,NA,NA,71,0.39592014,0.490242205515278,20
109,1988,77,0.46566366,0,0,3.5,40.95861,0.448717948717949,0.0103451696092045,78,0.47783736,0.55628830406311,4
109,1996,73.5,0.424292715,0,0,-2.5,-30.43425,-0.324675324675325,-0.00636916502301118,77,0.46566366,0.546272430205102,12
109,2014,78.62254189,0.485495331483447,NA,1,-4.375,-51.71368125,-0.595238095238095,-0.0111053719008264,73.5,0.424292715,0.545591791552339,18
110,1964,1,7.854e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
110,1984,NA,NA,NA,1,NA,NA,NA,NA,1,7.854e-05,5.41544049226978e-05,20
110,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
110,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
110,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
111,1964,1.2,0.0001130976,0,0,NA,NA,NA,NA,NA,NA,NA,NA
111,1984,NA,NA,NA,1,NA,NA,NA,NA,1.2,0.0001130976,6.82619229988664e-05,20
111,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
111,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
111,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
112,1964,0.6,2.82744e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
112,1984,NA,NA,NA,1,NA,NA,NA,NA,0.6,2.82744e-05,6.21961761337399e-06,20
112,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
112,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
112,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
113,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
113,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
113,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
113,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
113,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
114,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
114,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
114,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
114,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
114,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
115,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
115,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
115,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
115,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
115,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
116,1964,66,0.34212024,0,0,NA,NA,NA,NA,NA,NA,NA,NA
116,1984,64.9,0.3308112654,0,0,NA,NA,NA,NA,66,0.34212024,0.445387667632057,20
116,1988,64.6,0.3277599864,0,0,-0.549999999999997,-5.65448729999996,-0.084745762711864,-0.00165277777777776,64.9,0.3308112654,0.415804663313709,4
116,1996,57.6,0.2605768704,1,0,-0.750000000000028,-7.62819750000046,-0.116099071207435,-0.00230590620630069,64.6,0.3277599864,0.426524328440231,12
116,2014,21.96338215,0.0378869228103734,1,0,-8.74999999999999,-83.9788949999999,-1.51909722222222,-0.0256220705652311,57.6,0.2605768704,0.375892552666156,18
117,1964,0.9,6.36174e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
117,1984,NA,NA,NA,1,NA,NA,NA,NA,0.9,6.36174e-05,3.70990472485238e-05,20
117,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
117,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
117,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18
118,1964,66,0.34212024,0,0,NA,NA,NA,NA,NA,NA,NA,NA
118,1984,77,0.46566366,0,0,NA,NA,NA,NA,66,0.34212024,0.445387667632057,20
118,1988,78.6,0.4852169784,0,0,5.5,61.77171,0.714285714285714,0.0180555555555556,77,0.46566366,0.546503838236854,4
118,1996,83.1,0.5423666094,0,0,3.99999999999999,48.8832959999998,0.508905852417301,0.0104975543936582,78.6,0.4852169784,0.572377336785539,12
118,2014,92.30986699,0.669248100643101,0,0,5.625,71.43703875,0.676895306859206,0.0147226997261232,83.1,0.5423666094,0.662513968692159,18
119,1964,0.7,3.84846e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
119,1984,NA,NA,NA,1,NA,NA,NA,NA,0.7,3.84846e-05,1.52574994578081e-05,20
119,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4
119,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12
